ball	 paddle	timestamp
[524.5213470017702, 378.8276704011938, 1341266914.437213]	[637.0, 384.0, 1341266914.437312]
[524.5213470017702, 378.8276704011938, 1341266914.454006]	[637.0, 384.0, 1341266914.454106]
[524.5213470017702, 378.8276704011938, 1341266914.470516]	[637.0, 384.0, 1341266914.470612]
[524.5213470017702, 378.8276704011938, 1341266914.48746]	[637.0, 384.0, 1341266914.48756]
[524.5213470017702, 378.8276704011938, 1341266914.50295]	[637.0, 384.0, 1341266914.503046]
[524.5213470017702, 378.8276704011938, 1341266914.520652]	[637.0, 384.0, 1341266914.520748]
[524.5213470017702, 378.8276704011938, 1341266914.537654]	[637.0, 384.0, 1341266914.537753]
[524.5213470017702, 378.8276704011938, 1341266914.553197]	[637.0, 384.0, 1341266914.553294]
[524.5213470017702, 378.8276704011938, 1341266914.569639]	[637.0, 384.0, 1341266914.569732]
[524.5213470017702, 378.8276704011938, 1341266914.587235]	[637.0, 384.0, 1341266914.587331]
[524.5213470017702, 378.8276704011938, 1341266914.603438]	[637.0, 384.0, 1341266914.603535]
[524.5213470017702, 378.8276704011938, 1341266914.620834]	[637.0, 384.0, 1341266914.620932]
[524.5213470017702, 378.8276704011938, 1341266914.637941]	[637.0, 384.0, 1341266914.63804]
[524.5213470017702, 378.8276704011938, 1341266914.65457]	[637.0, 384.0, 1341266914.65467]
[524.5213470017702, 378.8276704011938, 1341266914.670942]	[637.0, 384.0, 1341266914.67104]
[524.5213470017702, 378.8276704011938, 1341266914.688076]	[637.0, 384.0, 1341266914.688175]
[524.5213470017702, 378.8276704011938, 1341266914.703537]	[637.0, 384.0, 1341266914.703633]
[524.5213470017702, 378.8276704011938, 1341266914.721068]	[637.0, 384.0, 1341266914.721165]
[524.5213470017702, 378.8276704011938, 1341266914.738207]	[637.0, 384.0, 1341266914.738305]
[524.5213470017702, 378.8276704011938, 1341266914.754967]	[637.0, 384.0, 1341266914.755067]
[524.5213470017702, 378.8276704011938, 1341266914.771156]	[637.0, 384.0, 1341266914.771255]
[524.5213470017702, 378.8276704011938, 1341266914.788342]	[637.0, 384.0, 1341266914.788442]
[524.5213470017702, 378.8276704011938, 1341266914.803865]	[637.0, 384.0, 1341266914.803962]
[524.5213470017702, 378.8276704011938, 1341266914.821276]	[637.0, 384.0, 1341266914.821374]
[524.5213470017702, 378.8276704011938, 1341266914.837086]	[637.0, 384.0, 1341266914.83718]
[524.5213470017702, 378.8276704011938, 1341266914.855253]	[637.0, 384.0, 1341266914.855353]
[524.5213470017702, 378.8276704011938, 1341266914.871364]	[637.0, 384.0, 1341266914.871461]
[524.5213470017702, 378.8276704011938, 1341266914.887211]	[637.0, 384.0, 1341266914.887306]
[524.5213470017702, 378.8276704011938, 1341266914.904155]	[637.0, 384.0, 1341266914.904252]
[524.5213470017702, 378.8276704011938, 1341266914.921409]	[637.0, 384.0, 1341266914.921507]
[524.5213470017702, 378.8276704011938, 1341266914.938827]	[637.0, 384.0, 1341266914.938925]
[524.5213470017702, 378.8276704011938, 1341266914.954085]	[637.0, 384.0, 1341266914.95417]
[524.5213470017702, 378.8276704011938, 1341266914.971544]	[637.0, 384.0, 1341266914.971666]
[524.5213470017702, 378.8276704011938, 1341266914.98899]	[637.0, 384.0, 1341266914.989088]
[524.5213470017702, 378.8276704011938, 1341266915.004552]	[637.0, 384.0, 1341266915.004651]
[524.5213470017702, 378.8276704011938, 1341266915.020954]	[637.0, 384.0, 1341266915.021048]
[524.5213470017702, 378.8276704011938, 1341266915.038228]	[637.0, 384.0, 1341266915.038328]
[524.5213470017702, 378.8276704011938, 1341266915.055052]	[637.0, 384.0, 1341266915.05515]
[524.5213470017702, 378.8276704011938, 1341266915.071764]	[637.0, 384.0, 1341266915.071862]
[524.5213470017702, 378.8276704011938, 1341266915.08923]	[637.0, 384.0, 1341266915.089328]
[524.5213470017702, 378.8276704011938, 1341266915.105152]	[637.0, 384.0, 1341266915.10525]
[524.5213470017702, 378.8276704011938, 1341266915.121862]	[637.0, 384.0, 1341266915.12196]
[524.5213470017702, 378.8276704011938, 1341266915.137971]	[637.0, 384.0, 1341266915.138063]
[524.5213470017702, 378.8276704011938, 1341266915.154877]	[637.0, 384.0, 1341266915.154973]
[524.5213470017702, 378.8276704011938, 1341266915.172922]	[637.0, 384.0, 1341266915.173023]
[524.5213470017702, 378.8276704011938, 1341266915.189609]	[637.0, 384.0, 1341266915.189708]
[524.5213470017702, 378.8276704011938, 1341266915.206078]	[637.0, 384.0, 1341266915.206177]
[524.5213470017702, 378.8276704011938, 1341266915.223063]	[637.0, 384.0, 1341266915.223163]
[524.5213470017702, 378.8276704011938, 1341266915.238798]	[637.0, 384.0, 1341266915.238898]
[524.5213470017702, 378.8276704011938, 1341266915.255463]	[637.0, 384.0, 1341266915.255561]
[524.5213470017702, 378.8276704011938, 1341266915.272379]	[637.0, 384.0, 1341266915.272476]
[524.5213470017702, 378.8276704011938, 1341266915.289363]	[637.0, 384.0, 1341266915.289469]
[524.5213470017702, 378.8276704011938, 1341266915.306627]	[637.0, 384.0, 1341266915.306728]
[524.5213470017702, 378.8276704011938, 1341266915.32326]	[637.0, 384.0, 1341266915.323359]
[524.5213470017702, 378.8276704011938, 1341266915.340043]	[637.0, 384.0, 1341266915.340142]
[524.5213470017702, 378.8276704011938, 1341266915.355301]	[637.0, 384.0, 1341266915.355394]
[524.5213470017702, 378.8276704011938, 1341266915.37349]	[637.0, 384.0, 1341266915.373588]
[524.5213470017702, 378.8276704011938, 1341266915.390112]	[637.0, 384.0, 1341266915.390209]
[524.5213470017702, 378.8276704011938, 1341266915.405453]	[637.0, 384.0, 1341266915.405545]
[524.5213470017702, 378.8276704011938, 1341266915.423593]	[637.0, 384.0, 1341266915.423693]
[524.5213470017702, 378.8276704011938, 1341266915.440207]	[637.0, 384.0, 1341266915.440306]
[524.5213470017702, 378.8276704011938, 1341266915.457054]	[637.0, 384.0, 1341266915.457152]
[524.5213470017702, 378.8276704011938, 1341266915.473796]	[637.0, 384.0, 1341266915.473893]
[524.5213470017702, 378.8276704011938, 1341266915.489281]	[637.0, 384.0, 1341266915.489392]
[524.5213470017702, 378.8276704011938, 1341266915.505941]	[637.0, 384.0, 1341266915.506038]
[524.5213470017702, 378.8276704011938, 1341266915.522699]	[637.0, 384.0, 1341266915.522796]
[524.5213470017702, 378.8276704011938, 1341266915.540455]	[637.0, 384.0, 1341266915.540552]
[524.5213470017702, 378.8276704011938, 1341266915.557263]	[637.0, 384.0, 1341266915.557361]
[524.5213470017702, 378.8276704011938, 1341266915.574048]	[637.0, 384.0, 1341266915.574146]
[524.5213470017702, 378.8276704011938, 1341266915.590549]	[637.0, 384.0, 1341266915.590647]
[524.5213470017702, 378.8276704011938, 1341266915.607469]	[637.0, 384.0, 1341266915.607569]
[524.5213470017702, 378.8276704011938, 1341266915.622992]	[637.0, 384.0, 1341266915.623088]
[524.5213470017702, 378.8276704011938, 1341266915.640702]	[637.0, 384.0, 1341266915.640801]
[524.5213470017702, 378.8276704011938, 1341266915.656225]	[637.0, 384.0, 1341266915.656319]
[524.5213470017702, 378.8276704011938, 1341266915.674361]	[637.0, 384.0, 1341266915.674459]
[524.5213470017702, 378.8276704011938, 1341266915.690788]	[637.0, 384.0, 1341266915.690884]
[524.5213470017702, 378.8276704011938, 1341266915.706341]	[637.0, 384.0, 1341266915.706434]
[524.5213470017702, 378.8276704011938, 1341266915.723344]	[637.0, 384.0, 1341266915.723442]
[524.5213470017702, 378.8276704011938, 1341266915.740868]	[637.0, 384.0, 1341266915.740965]
[524.5213470017702, 378.8276704011938, 1341266915.75797]	[637.0, 384.0, 1341266915.758068]
[524.5213470017702, 378.8276704011938, 1341266915.773605]	[637.0, 384.0, 1341266915.773701]
[524.5213470017702, 378.8276704011938, 1341266915.789997]	[637.0, 384.0, 1341266915.790093]
[524.5213470017702, 378.8276704011938, 1341266915.808046]	[637.0, 384.0, 1341266915.808144]
[524.5213470017702, 378.8276704011938, 1341266915.823572]	[637.0, 384.0, 1341266915.823669]
[524.5213470017702, 378.8276704011938, 1341266915.841083]	[637.0, 384.0, 1341266915.841181]
[524.5213470017702, 378.8276704011938, 1341266915.858238]	[637.0, 384.0, 1341266915.858337]
[524.5213470017702, 378.8276704011938, 1341266915.875005]	[637.0, 384.0, 1341266915.875105]
[524.5213470017702, 378.8276704011938, 1341266915.891194]	[637.0, 384.0, 1341266915.891292]
[524.5213470017702, 378.8276704011938, 1341266915.908424]	[637.0, 384.0, 1341266915.908523]
[524.5213470017702, 378.8276704011938, 1341266915.9239]	[637.0, 384.0, 1341266915.923996]
[524.5213470017702, 378.8276704011938, 1341266915.941284]	[637.0, 384.0, 1341266915.941381]
[524.5213470017702, 378.8276704011938, 1341266915.957121]	[637.0, 384.0, 1341266915.957214]
[524.5213470017702, 378.8276704011938, 1341266915.975246]	[637.0, 384.0, 1341266915.975345]
[524.5213470017702, 378.8276704011938, 1341266915.991388]	[637.0, 384.0, 1341266915.991485]
[524.5213470017702, 378.8276704011938, 1341266916.008713]	[637.0, 384.0, 1341266916.008812]
[524.5213470017702, 378.8276704011938, 1341266916.025267]	[637.0, 384.0, 1341266916.025367]
[524.5213470017702, 378.8276704011938, 1341266916.04144]	[637.0, 384.0, 1341266916.041537]
[524.5213470017702, 378.8276704011938, 1341266916.057418]	[637.0, 384.0, 1341266916.057513]
[524.5213470017702, 378.8276704011938, 1341266916.074399]	[637.0, 384.0, 1341266916.074497]
[524.5213470017702, 378.8276704011938, 1341266916.090903]	[637.0, 384.0, 1341266916.090996]
[524.5213470017702, 378.8276704011938, 1341266916.109025]	[637.0, 384.0, 1341266916.109124]
[524.5213470017702, 378.8276704011938, 1341266916.125192]	[637.0, 384.0, 1341266916.125291]
[524.5213470017702, 378.8276704011938, 1341266916.141051]	[637.0, 384.0, 1341266916.141145]
[524.5213470017702, 378.8276704011938, 1341266916.159077]	[637.0, 384.0, 1341266916.159177]
[524.5213470017702, 378.8276704011938, 1341266916.175853]	[637.0, 384.0, 1341266916.175953]
[524.5213470017702, 378.8276704011938, 1341266916.191739]	[637.0, 384.0, 1341266916.191835]
[524.5213470017702, 378.8276704011938, 1341266916.209233]	[637.0, 384.0, 1341266916.209332]
[524.5213470017702, 378.8276704011938, 1341266916.225999]	[637.0, 384.0, 1341266916.226098]
[524.5213470017702, 378.8276704011938, 1341266916.241515]	[637.0, 384.0, 1341266916.241612]
[524.5213470017702, 378.8276704011938, 1341266916.259435]	[637.0, 384.0, 1341266916.259536]
[524.5213470017702, 378.8276704011938, 1341266916.274678]	[637.0, 384.0, 1341266916.274763]
[524.5213470017702, 378.8276704011938, 1341266916.292933]	[637.0, 384.0, 1341266916.293033]
[524.5213470017702, 378.8276704011938, 1341266916.309622]	[637.0, 384.0, 1341266916.309721]
[524.5213470017702, 378.8276704011938, 1341266916.326255]	[637.0, 384.0, 1341266916.326355]
[524.5213470017702, 378.8276704011938, 1341266916.343103]	[637.0, 384.0, 1341266916.343203]
[524.5213470017702, 378.8276704011938, 1341266916.359808]	[637.0, 384.0, 1341266916.359908]
[524.5213470017702, 378.8276704011938, 1341266916.376509]	[637.0, 384.0, 1341266916.376609]
[524.5213470017702, 378.8276704011938, 1341266916.39322]	[637.0, 384.0, 1341266916.393318]
[524.5213470017702, 378.8276704011938, 1341266916.40992]	[637.0, 384.0, 1341266916.410019]
[524.5213470017702, 378.8276704011938, 1341266916.426645]	[637.0, 384.0, 1341266916.426742]
[524.5213470017702, 378.8276704011938, 1341266916.44212]	[637.0, 384.0, 1341266916.442216]
[524.5213470017702, 378.8276704011938, 1341266916.460082]	[637.0, 384.0, 1341266916.46018]
[524.5213470017702, 378.8276704011938, 1341266916.475367]	[637.0, 384.0, 1341266916.475462]
[524.5213470017702, 378.8276704011938, 1341266916.493697]	[637.0, 384.0, 1341266916.493797]
[524.5213470017702, 378.8276704011938, 1341266916.510149]	[637.0, 384.0, 1341266916.510248]
[524.5213470017702, 378.8276704011938, 1341266916.526962]	[637.0, 384.0, 1341266916.527062]
[524.5213470017702, 378.8276704011938, 1341266916.54239]	[637.0, 384.0, 1341266916.542486]
[524.5213470017702, 378.8276704011938, 1341266916.560254]	[637.0, 384.0, 1341266916.560353]
[524.5213470017702, 378.8276704011938, 1341266916.577059]	[637.0, 384.0, 1341266916.577158]
[524.5213470017702, 378.8276704011938, 1341266916.593836]	[637.0, 384.0, 1341266916.593935]
[524.5213470017702, 378.8276704011938, 1341266916.609271]	[637.0, 384.0, 1341266916.609368]
[524.5213470017702, 378.8276704011938, 1341266916.625979]	[637.0, 384.0, 1341266916.626076]
[524.5213470017702, 378.8276704011938, 1341266916.643917]	[637.0, 384.0, 1341266916.644017]
[524.5213470017702, 378.8276704011938, 1341266916.660469]	[637.0, 384.0, 1341266916.660566]
[524.5213470017702, 378.8276704011938, 1341266916.677359]	[637.0, 384.0, 1341266916.677459]
[524.5213470017702, 378.8276704011938, 1341266916.693163]	[637.0, 384.0, 1341266916.693261]
[524.5213470017702, 378.8276704011938, 1341266916.709437]	[637.0, 384.0, 1341266916.709532]
[524.5213470017702, 378.8276704011938, 1341266916.726124]	[637.0, 384.0, 1341266916.726218]
[524.5213470017702, 378.8276704011938, 1341266916.743154]	[637.0, 384.0, 1341266916.74325]
[524.5213470017702, 378.8276704011938, 1341266916.75957]	[637.0, 384.0, 1341266916.759662]
[524.5213470017702, 378.8276704011938, 1341266916.777697]	[637.0, 384.0, 1341266916.777795]
[524.5213470017702, 378.8276704011938, 1341266916.794439]	[637.0, 384.0, 1341266916.794539]
[524.5213470017702, 378.8276704011938, 1341266916.810745]	[637.0, 384.0, 1341266916.810842]
[524.5213470017702, 378.8276704011938, 1341266916.827857]	[637.0, 384.0, 1341266916.827956]
[524.5213470017702, 378.8276704011938, 1341266916.844555]	[637.0, 384.0, 1341266916.844657]
[524.5213470017702, 378.8276704011938, 1341266916.860832]	[637.0, 384.0, 1341266916.86093]
[524.5213470017702, 378.8276704011938, 1341266916.878006]	[637.0, 384.0, 1341266916.878106]
[524.5213470017702, 378.8276704011938, 1341266916.893615]	[637.0, 384.0, 1341266916.893711]
[524.5213470017702, 378.8276704011938, 1341266916.910023]	[637.0, 384.0, 1341266916.910116]
[524.5213470017702, 378.8276704011938, 1341266916.928069]	[637.0, 384.0, 1341266916.928168]
[524.5213470017702, 378.8276704011938, 1341266916.944795]	[637.0, 384.0, 1341266916.944895]
[524.5213470017702, 378.8276704011938, 1341266916.96109]	[637.0, 384.0, 1341266916.961188]
[524.5213470017702, 378.8276704011938, 1341266916.978164]	[637.0, 384.0, 1341266916.978264]
[524.5213470017702, 378.8276704011938, 1341266916.995017]	[637.0, 384.0, 1341266916.995116]
[524.5213470017702, 378.8276704011938, 1341266917.01121]	[637.0, 384.0, 1341266917.011307]
[524.5213470017702, 378.8276704011938, 1341266917.028447]	[637.0, 384.0, 1341266917.028547]
[524.5213470017702, 378.8276704011938, 1341266917.044619]	[637.0, 384.0, 1341266917.044716]
[524.5213470017702, 378.8276704011938, 1341266917.060639]	[637.0, 384.0, 1341266917.060735]
[524.5213470017702, 378.8276704011938, 1341266917.078589]	[637.0, 384.0, 1341266917.078687]
[524.5213470017702, 378.8276704011938, 1341266917.095251]	[637.0, 384.0, 1341266917.09535]
[524.5213470017702, 378.8276704011938, 1341266917.111408]	[637.0, 384.0, 1341266917.111505]
[524.5213470017702, 378.8276704011938, 1341266917.128767]	[637.0, 384.0, 1341266917.128865]
[524.5213470017702, 378.8276704011938, 1341266917.144237]	[637.0, 384.0, 1341266917.144331]
[524.5213470017702, 378.8276704011938, 1341266917.160944]	[637.0, 384.0, 1341266917.161041]
[524.5213470017702, 378.8276704011938, 1341266917.178925]	[637.0, 384.0, 1341266917.179025]
[524.5213470017702, 378.8276704011938, 1341266917.195681]	[637.0, 384.0, 1341266917.19578]
[524.5213470017702, 378.8276704011938, 1341266917.211577]	[637.0, 384.0, 1341266917.211675]
[524.5213470017702, 378.8276704011938, 1341266917.229069]	[637.0, 384.0, 1341266917.229168]
[524.5213470017702, 378.8276704011938, 1341266917.244642]	[637.0, 384.0, 1341266917.244737]
[524.5213470017702, 378.8276704011938, 1341266917.261258]	[637.0, 384.0, 1341266917.261355]
[524.5213470017702, 378.8276704011938, 1341266917.279157]	[637.0, 384.0, 1341266917.279256]
[524.5213470017702, 378.8276704011938, 1341266917.295958]	[637.0, 384.0, 1341266917.296056]
[524.5213470017702, 378.8276704011938, 1341266917.311828]	[637.0, 384.0, 1341266917.311924]
[524.5213470017702, 378.8276704011938, 1341266917.329281]	[637.0, 384.0, 1341266917.329379]
[524.5213470017702, 378.8276704011938, 1341266917.34459]	[637.0, 384.0, 1341266917.344678]
[524.5213470017702, 378.8276704011938, 1341266917.361544]	[637.0, 384.0, 1341266917.361641]
[524.5213470017702, 378.8276704011938, 1341266917.379527]	[637.0, 384.0, 1341266917.379627]
[524.5213470017702, 378.8276704011938, 1341266917.394698]	[637.0, 384.0, 1341266917.394782]
[524.5213470017702, 378.8276704011938, 1341266917.411456]	[637.0, 384.0, 1341266917.411544]
[524.5213470017702, 378.8276704011938, 1341266917.429654]	[637.0, 384.0, 1341266917.429756]
[524.5213470017702, 378.8276704011938, 1341266917.446309]	[637.0, 384.0, 1341266917.446409]
[524.5213470017702, 378.8276704011938, 1341266917.463078]	[637.0, 384.0, 1341266917.463179]
[524.5213470017702, 378.8276704011938, 1341266917.479785]	[637.0, 384.0, 1341266917.479885]
[524.5213470017702, 378.8276704011938, 1341266917.495386]	[637.0, 384.0, 1341266917.495481]
[524.5213470017702, 378.8276704011938, 1341266917.512679]	[637.0, 384.0, 1341266917.51278]
[524.5213470017702, 378.8276704011938, 1341266917.529259]	[637.0, 384.0, 1341266917.529393]
[524.5213470017702, 378.8276704011938, 1341266917.545809]	[637.0, 384.0, 1341266917.545909]
[524.5213470017702, 378.8276704011938, 1341266917.562635]	[637.0, 384.0, 1341266917.562735]
[524.5213470017702, 378.8276704011938, 1341266917.579354]	[637.0, 384.0, 1341266917.579483]
[524.5213470017702, 378.8276704011938, 1341266917.595552]	[637.0, 384.0, 1341266917.595649]
[524.5213470017702, 378.8276704011938, 1341266917.612193]	[637.0, 384.0, 1341266917.612287]
[524.5213470017702, 378.8276704011938, 1341266917.630138]	[637.0, 384.0, 1341266917.630237]
[524.5213470017702, 378.8276704011938, 1341266917.646942]	[637.0, 384.0, 1341266917.647041]
[524.5213470017702, 378.8276704011938, 1341266917.66357]	[637.0, 384.0, 1341266917.663669]
[524.5213470017702, 378.8276704011938, 1341266917.679138]	[637.0, 384.0, 1341266917.679232]
[524.5213470017702, 378.8276704011938, 1341266917.697058]	[637.0, 384.0, 1341266917.697156]
[524.5213470017702, 378.8276704011938, 1341266917.713878]	[637.0, 384.0, 1341266917.713978]
[524.5213470017702, 378.8276704011938, 1341266917.730414]	[637.0, 384.0, 1341266917.730511]
[524.5213470017702, 378.8276704011938, 1341266917.745834]	[637.0, 384.0, 1341266917.745929]
[524.5213470017702, 378.8276704011938, 1341266917.763043]	[637.0, 384.0, 1341266917.763139]
[524.5213470017702, 378.8276704011938, 1341266917.77931]	[637.0, 384.0, 1341266917.779437]
[524.5213470017702, 378.8276704011938, 1341266917.797447]	[637.0, 384.0, 1341266917.797548]
[524.5213470017702, 378.8276704011938, 1341266917.813075]	[637.0, 384.0, 1341266917.813172]
[524.5213470017702, 378.8276704011938, 1341266917.829471]	[637.0, 384.0, 1341266917.829564]
[524.5213470017702, 378.8276704011938, 1341266917.847585]	[637.0, 384.0, 1341266917.847684]
[524.5213470017702, 378.8276704011938, 1341266917.86315]	[637.0, 384.0, 1341266917.863247]
[524.5213470017702, 378.8276704011938, 1341266917.880012]	[637.0, 384.0, 1341266917.880109]
[524.5213470017702, 378.8276704011938, 1341266917.89771]	[637.0, 384.0, 1341266917.897809]
[524.5213470017702, 378.8276704011938, 1341266917.914431]	[637.0, 384.0, 1341266917.914531]
[524.5213470017702, 378.8276704011938, 1341266917.930747]	[637.0, 384.0, 1341266917.930844]
[524.5213470017702, 378.8276704011938, 1341266917.947834]	[637.0, 384.0, 1341266917.947932]
[524.5213470017702, 378.8276704011938, 1341266917.964577]	[637.0, 384.0, 1341266917.964676]
[524.5213470017702, 378.8276704011938, 1341266917.980201]	[637.0, 384.0, 1341266917.980298]
[524.5213470017702, 378.8276704011938, 1341266917.998001]	[637.0, 384.0, 1341266917.998099]
[524.5213470017702, 378.8276704011938, 1341266918.013717]	[637.0, 384.0, 1341266918.013814]
[524.5213470017702, 378.8276704011938, 1341266918.031026]	[637.0, 384.0, 1341266918.031122]
[524.5213470017702, 378.8276704011938, 1341266918.046747]	[637.0, 384.0, 1341266918.04684]
[524.5213470017702, 378.8276704011938, 1341266918.06493]	[637.0, 384.0, 1341266918.065031]
[524.5213470017702, 378.8276704011938, 1341266918.080386]	[637.0, 384.0, 1341266918.080483]
[524.5213470017702, 378.8276704011938, 1341266918.098292]	[637.0, 384.0, 1341266918.09839]
[524.5213470017702, 378.8276704011938, 1341266918.115055]	[637.0, 384.0, 1341266918.115155]
[524.5213470017702, 378.8276704011938, 1341266918.131251]	[637.0, 384.0, 1341266918.131347]
[524.5213470017702, 378.8276704011938, 1341266918.148493]	[637.0, 384.0, 1341266918.148591]
[524.5213470017702, 378.8276704011938, 1341266918.165164]	[637.0, 384.0, 1341266918.165262]
[524.5213470017702, 378.8276704011938, 1341266918.180696]	[637.0, 384.0, 1341266918.180793]
[524.5213470017702, 378.8276704011938, 1341266918.198649]	[637.0, 384.0, 1341266918.198747]
[524.5213470017702, 378.8276704011938, 1341266918.214132]	[637.0, 384.0, 1341266918.214226]
[524.5213470017702, 378.8276704011938, 1341266918.231415]	[637.0, 384.0, 1341266918.231515]
[524.5213470017702, 378.8276704011938, 1341266918.24734]	[637.0, 384.0, 1341266918.247433]
[524.5213470017702, 378.8276704011938, 1341266918.264335]	[637.0, 384.0, 1341266918.264432]
[524.5213470017702, 378.8276704011938, 1341266918.281524]	[637.0, 384.0, 1341266918.281621]
[524.5213470017702, 378.8276704011938, 1341266918.298947]	[637.0, 384.0, 1341266918.299045]
[524.5213470017702, 378.8276704011938, 1341266918.315689]	[637.0, 384.0, 1341266918.315788]
[524.5213470017702, 378.8276704011938, 1341266918.331631]	[637.0, 384.0, 1341266918.331727]
[524.5213470017702, 378.8276704011938, 1341266918.349046]	[637.0, 384.0, 1341266918.349147]
[524.5213470017702, 378.8276704011938, 1341266918.365859]	[637.0, 384.0, 1341266918.365958]
[524.5213470017702, 378.8276704011938, 1341266918.381359]	[637.0, 384.0, 1341266918.381454]
[524.5213470017702, 378.8276704011938, 1341266918.399272]	[637.0, 384.0, 1341266918.399373]
[524.5213470017702, 378.8276704011938, 1341266918.414727]	[637.0, 384.0, 1341266918.41482]
[524.5213470017702, 378.8276704011938, 1341266918.431845]	[637.0, 384.0, 1341266918.431942]
[524.5213470017702, 378.8276704011938, 1341266918.449377]	[637.0, 384.0, 1341266918.449489]
[524.5213470017702, 378.8276704011938, 1341266918.46457]	[637.0, 384.0, 1341266918.464654]
[524.5213470017702, 378.8276704011938, 1341266918.482812]	[637.0, 384.0, 1341266918.48291]
[524.5213470017702, 378.8276704011938, 1341266918.498117]	[637.0, 384.0, 1341266918.498211]
[524.5213470017702, 378.8276704011938, 1341266918.514987]	[637.0, 384.0, 1341266918.515084]
[524.5213470017702, 378.8276704011938, 1341266918.533044]	[637.0, 384.0, 1341266918.533146]
[524.5213470017702, 378.8276704011938, 1341266918.549749]	[637.0, 384.0, 1341266918.549849]
[524.5213470017702, 378.8276704011938, 1341266918.56504]	[637.0, 384.0, 1341266918.565136]
[524.5213470017702, 378.8276704011938, 1341266918.583102]	[637.0, 384.0, 1341266918.583201]
[524.5213470017702, 378.8276704011938, 1341266918.5999]	[637.0, 384.0, 1341266918.6]
[524.5213470017702, 378.8276704011938, 1341266918.616601]	[637.0, 384.0, 1341266918.616701]
[524.5213470017702, 378.8276704011938, 1341266918.633264]	[637.0, 384.0, 1341266918.633363]
[524.5213470017702, 378.8276704011938, 1341266918.650017]	[637.0, 384.0, 1341266918.650116]
[524.5213470017702, 378.8276704011938, 1341266918.665272]	[637.0, 384.0, 1341266918.665366]
[524.5213470017702, 378.8276704011938, 1341266918.68294]	[637.0, 384.0, 1341266918.683038]
[524.5213470017702, 378.8276704011938, 1341266918.698898]	[637.0, 384.0, 1341266918.698994]
[524.5213470017702, 378.8276704011938, 1341266918.716888]	[637.0, 384.0, 1341266918.716986]
[524.5213470017702, 378.8276704011938, 1341266918.733618]	[637.0, 384.0, 1341266918.733718]
[524.5213470017702, 378.8276704011938, 1341266918.750135]	[637.0, 384.0, 1341266918.750235]
[524.5213470017702, 378.8276704011938, 1341266918.767045]	[637.0, 384.0, 1341266918.767145]
[524.5213470017702, 378.8276704011938, 1341266918.783797]	[637.0, 384.0, 1341266918.783898]
[524.5213470017702, 378.8276704011938, 1341266918.799247]	[637.0, 384.0, 1341266918.799342]
[524.5213470017702, 378.8276704011938, 1341266918.815969]	[637.0, 384.0, 1341266918.816065]
[524.5213470017702, 378.8276704011938, 1341266918.833956]	[637.0, 384.0, 1341266918.834054]
[524.5213470017702, 378.8276704011938, 1341266918.850463]	[637.0, 384.0, 1341266918.850562]
[524.5213470017702, 378.8276704011938, 1341266918.867262]	[637.0, 384.0, 1341266918.867361]
[524.5213470017702, 378.8276704011938, 1341266918.883094]	[637.0, 384.0, 1341266918.88319]
[524.5213470017702, 378.8276704011938, 1341266918.899507]	[637.0, 384.0, 1341266918.899604]
[524.5213470017702, 378.8276704011938, 1341266918.917498]	[637.0, 384.0, 1341266918.917597]
[524.5213470017702, 378.8276704011938, 1341266918.933128]	[637.0, 384.0, 1341266918.933224]
[524.5213470017702, 378.8276704011938, 1341266918.949516]	[637.0, 384.0, 1341266918.949609]
[524.5213470017702, 378.8276704011938, 1341266918.967642]	[637.0, 384.0, 1341266918.967741]
[524.5213470017702, 378.8276704011938, 1341266918.984377]	[637.0, 384.0, 1341266918.984475]
[524.5213470017702, 378.8276704011938, 1341266918.999802]	[637.0, 384.0, 1341266918.999897]
[524.5213470017702, 378.8276704011938, 1341266919.017781]	[637.0, 384.0, 1341266919.01788]
[524.5213470017702, 378.8276704011938, 1341266919.034497]	[637.0, 384.0, 1341266919.034596]
[524.5213470017702, 378.8276704011938, 1341266919.050829]	[637.0, 384.0, 1341266919.050929]
[524.5213470017702, 378.8276704011938, 1341266919.067946]	[637.0, 384.0, 1341266919.068044]
[524.5213470017702, 378.8276704011938, 1341266919.084657]	[637.0, 384.0, 1341266919.084755]
[524.5213470017702, 378.8276704011938, 1341266919.100178]	[637.0, 384.0, 1341266919.100274]
[524.5213470017702, 378.8276704011938, 1341266919.118045]	[637.0, 384.0, 1341266919.118144]
[524.5213470017702, 378.8276704011938, 1341266919.134845]	[637.0, 384.0, 1341266919.134945]
[524.5213470017702, 378.8276704011938, 1341266919.151053]	[637.0, 384.0, 1341266919.151152]
[524.5213470017702, 378.8276704011938, 1341266919.168262]	[637.0, 384.0, 1341266919.168361]
[524.5213470017702, 378.8276704011938, 1341266919.184965]	[637.0, 384.0, 1341266919.185065]
[524.5213470017702, 378.8276704011938, 1341266919.200591]	[637.0, 384.0, 1341266919.200689]
[524.5213470017702, 378.8276704011938, 1341266919.218375]	[637.0, 384.0, 1341266919.218475]
[524.5213470017702, 378.8276704011938, 1341266919.235092]	[637.0, 384.0, 1341266919.235192]
[524.5213470017702, 378.8276704011938, 1341266919.25132]	[637.0, 384.0, 1341266919.251419]
[524.5213470017702, 378.8276704011938, 1341266919.268544]	[637.0, 384.0, 1341266919.268643]
[524.5213470017702, 378.8276704011938, 1341266919.285263]	[637.0, 384.0, 1341266919.285362]
